VACLS,RXNORM,NAME,TTY
HS500,731462,glimepiride / pioglitazone Oral Tablet [Duetact],SBDF
HS500,1166403,Duetact Oral Product,SBDG
HS500,1166404,Duetact Pill,SBDG
HS500,647237,glimepiride 2 MG / pioglitazone 30 MG Oral Tablet,SCD
HS500,647236,glimepiride / pioglitazone Oral Tablet,SCDF
HS500,1157240,glimepiride / pioglitazone Oral Product,SCDG
HS500,1157241,glimepiride / pioglitazone Pill,SCDG
HS500,731457,glimepiride 4 MG / pioglitazone 30 MG Oral Tablet [Duetact],SBD
HS500,731455,glimepiride 4 MG / pioglitazone 30 MG [Duetact],SBDC
HS500,647239,glimepiride 4 MG / pioglitazone 30 MG Oral Tablet,SCD
HS500,665036,sitagliptin 100 MG Oral Tablet [Januvia],SBD
HS500,665034,sitagliptin 100 MG [Januvia],SBDC
HS500,665035,sitagliptin Oral Tablet [Januvia],SBDF
HS500,1167814,Januvia Oral Product,SBDG
HS500,1167815,Januvia Pill,SBDG
HS500,665033,sitagliptin 100 MG Oral Tablet,SCD
HS500,665032,sitagliptin Oral Tablet,SCDF
HS500,1159662,sitagliptin Oral Product,SCDG
HS500,1159663,sitagliptin Pill,SCDG
HS500,665040,sitagliptin 25 MG Oral Tablet [Januvia],SBD
HS500,665039,sitagliptin 25 MG [Januvia],SBDC
HS500,665038,sitagliptin 25 MG Oral Tablet,SCD
HS500,665037,sitagliptin 25 MG,SCDC
HS500,665044,sitagliptin 50 MG Oral Tablet [Januvia],SBD
HS500,665043,sitagliptin 50 MG [Januvia],SBDC
HS500,665042,sitagliptin 50 MG Oral Tablet,SCD
HS500,314684,"insulin lispro protamine, human",IN
HS500,816726,"insulin lispro / insulin lispro protamine, human",MIN
HS500,731281,"insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Injectable Suspension [Humalog Mix]",SBD
HS500,731277,"insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML [Humalog Mix]",SBDC
HS500,731280,"insulin lispro / insulin lispro protamine, human Injectable Suspension [Humalog Mix]",SBDF
HS500,1171291,Humalog Mix Injectable Product,SBDG
HS500,260265,"insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Injectable Suspension",SCD
HS500,343262,"insulin lispro protamine, human 50 UNT/ML",SCDC
HS500,343663,insulin lispro 50 UNT/ML,SCDC
HS500,378966,"insulin lispro / insulin lispro protamine, human Injectable Suspension",SCDF
HS500,1157460,"insulin lispro / insulin lispro protamine, human Injectable Product",SCDG
HS500,752388,"insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Injectable Suspension [Humalog Mix]",SBD
HS500,752386,"insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML [Humalog Mix]",SBDC
HS500,259111,"insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Injectable Suspension",SCD
HS500,343263,insulin lispro 25 UNT/ML,SCDC
HS500,343264,"insulin lispro protamine, human 75 UNT/ML",SCDC
HS500,847189,"3 ML insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Pen Injector [Humulin]",SBD
HS500,1654855,"insulin isophane / insulin, regular, human Pen Injector [Humulin]",SBDF
HS500,352385,"insulin aspart protamine, human",IN
HS500,1007184,"insulin aspart protamine, human / insulin aspart, human",MIN
HS500,977840,"3 ML insulin aspart protamine, human 70 UNT/ML / insulin aspart, human 30 UNT/ML Pen Injector [NovoLog Mix]",SBD
HS500,977838,"insulin aspart protamine, human 70 UNT/ML / insulin aspart, human 30 UNT/ML [NovoLog Mix]",SBDC
HS500,1653209,"insulin aspart protamine, human / insulin aspart, human Pen Injector [NovoLog Mix]",SBDF
HS500,1178120,NovoLog Mix Injectable Product,SBDG
HS500,847191,"3 ML insulin aspart protamine, human 70 UNT/ML / insulin aspart, human 30 UNT/ML Pen Injector",SCD
HS500,353487,"insulin aspart protamine, human 70 UNT/ML",SCDC
HS500,360342,"insulin aspart, human 30 UNT/ML",SCDC
HS500,1653207,"insulin aspart protamine, human / insulin aspart, human Pen Injector",SCDF
HS500,1157462,"insulin aspart protamine, human / insulin aspart, human Injectable Product",SCDG
HS500,847199,"3 ML insulin isophane, human 100 UNT/ML Pen Injector [Humulin N]",SBD
HS500,1654863,insulin isophane Pen Injector [Humulin N],SBDF
HS500,847213,"3 ML insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Pen Injector [Humalog Mix]",SBD
HS500,1653106,"insulin lispro / insulin lispro protamine, human Pen Injector [Humalog Mix]",SBDF
HS500,847211,"3 ML insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Pen Injector",SCD
HS500,1653104,"insulin lispro / insulin lispro protamine, human Pen Injector",SCDF
HS500,1736863,3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar],SBD
HS500,2377231,3 ML insulin glargine 100 UNT/ML Pen Injector [Semglee],SBD
HS500,847232,3 ML insulin glargine 100 UNT/ML Pen Injector [Lantus],SBD
HS500,1653499,insulin glargine Pen Injector [Lantus],SBDF
HS500,847230,3 ML insulin glargine 100 UNT/ML Pen Injector,SCD
HS500,847241,3 ML insulin detemir 100 UNT/ML Pen Injector [Levemir],SBD
HS500,1654192,insulin detemir Pen Injector [Levemir],SBDF
HS500,847239,3 ML insulin detemir 100 UNT/ML Pen Injector,SCD
HS500,1654190,insulin detemir Pen Injector,SCDF
HS500,847254,"3 ML insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Pen Injector [Humalog Mix]",SBD
HS500,847252,"3 ML insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Pen Injector",SCD
HS500,847261,"3 ML insulin glulisine, human 100 UNT/ML Pen Injector [Apidra]",SBD
HS500,1651315,"insulin glulisine, human Pen Injector [Apidra]",SBDF
HS500,847259,"3 ML insulin glulisine, human 100 UNT/ML Pen Injector",SCD
HS500,1651313,"insulin glulisine, human Pen Injector",SCDF
HS500,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD
HS500,847911,exenatide 0.01 MG/ACTUAT [Byetta],SBDC
HS500,1653625,exenatide Pen Injector [Byetta],SBDF
HS500,1169415,Byetta Injectable Product,SBDG
HS500,847910,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector,SCD
HS500,847908,exenatide 0.01 MG/ACTUAT,SCDC
HS500,1653616,exenatide Pen Injector,SCDF
HS500,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD
HS500,847916,exenatide 0.005 MG/ACTUAT [Byetta],SBDC
HS500,847915,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector,SCD
HS500,847914,exenatide 0.005 MG/ACTUAT,SCDC
HS500,1653438,glucose 254 MG/ML Oral Solution [Dex4],SBD
HS500,1653437,glucose 254 MG/ML [Dex4],SBDC
HS500,1012372,glucose Oral Solution [Dex4],SBDF
HS500,1175228,Dex4 Oral Liquid Product,SBDG
HS500,849418,glucose 254 MG/ML Oral Solution,SCD
HS500,849417,glucose 254 MG/ML,SCDC
HS500,858040,saxagliptin 5 MG Oral Tablet [Onglyza],SBD
HS500,858038,saxagliptin 5 MG [Onglyza],SBDC
HS500,858039,saxagliptin Oral Tablet [Onglyza],SBDF
HS500,1181729,Onglyza Oral Product,SBDG
HS500,1181730,Onglyza Pill,SBDG
HS500,858036,saxagliptin 5 MG Oral Tablet,SCD
HS500,858035,saxagliptin Oral Tablet,SCDF
HS500,1158518,saxagliptin Oral Product,SCDG
HS500,1158519,saxagliptin Pill,SCDG
HS500,858044,saxagliptin 2.5 MG Oral Tablet [Onglyza],SBD
HS500,858043,saxagliptin 2.5 MG [Onglyza],SBDC
HS500,858042,saxagliptin 2.5 MG Oral Tablet,SCD
HS500,860977,24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet [Glucophage],SBD
HS500,860976,metformin hydrochloride 500 MG [Glucophage],SBDC
HS500,802051,metformin Extended Release Oral Tablet [Glucophage],SBDF
HS500,1171244,Glucophage Oral Product,SBDG
HS500,1171245,Glucophage Pill,SBDG
HS500,860975,24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet,SCD
HS500,860983,24 HR metformin hydrochloride 750 MG Extended Release Oral Tablet [Glucophage],SBD
HS500,860982,metformin hydrochloride 750 MG [Glucophage],SBDC
HS500,860981,24 HR metformin hydrochloride 750 MG Extended Release Oral Tablet,SCD
HS500,860980,metformin hydrochloride 750 MG,SCDC
HS500,861006,metformin hydrochloride 1000 MG Oral Tablet [Glucophage],SBD
HS500,861005,metformin hydrochloride 1000 MG [Glucophage],SBDC
HS500,368254,metformin Oral Tablet [Glucophage],SBDF
HS500,861004,metformin hydrochloride 1000 MG Oral Tablet,SCD
HS500,372803,metformin Oral Tablet,SCDF
HS500,861008,metformin hydrochloride 500 MG Oral Tablet [Glucophage],SBD
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,SCD
HS500,861012,metformin hydrochloride 850 MG Oral Tablet [Glucophage],SBD
HS500,861011,metformin hydrochloride 850 MG [Glucophage],SBDC
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,SCD
HS500,861021,metformin hydrochloride 625 MG Oral Tablet,SCD
HS500,861020,metformin hydrochloride 625 MG,SCDC
HS500,861027,metformin hydrochloride 100 MG/ML Oral Solution [Riomet],SBD
HS500,406257,metformin Oral Solution [Riomet],SBDF
HS500,861025,metformin hydrochloride 100 MG/ML Oral Solution,SCD
HS500,406082,metformin Oral Solution,SCDF
HS500,139953,pramlintide,IN
HS500,356773,pramlintide acetate,PIN
HS500,861039,pramlintide acetate 0.6 MG/ML Injectable Solution,SCD
HS500,861038,pramlintide acetate 0.6 MG/ML,SCDC
HS500,486505,pramlintide Injectable Solution,SCDF
HS500,1161690,pramlintide Injectable Product,SCDG
HS500,861043,2.7 ML pramlintide acetate 1 MG/ML Pen Injector [Symlin],SBD
HS500,861036,pramlintide acetate 1 MG/ML [Symlin],SBDC
HS500,1657565,pramlintide Pen Injector [Symlin],SBDF
HS500,1185508,Symlin Injectable Product,SBDG
HS500,861042,2.7 ML pramlintide acetate 1 MG/ML Pen Injector,SCD
HS500,861034,pramlintide acetate 1 MG/ML,SCDC
HS500,1657563,pramlintide Pen Injector,SCDF
HS500,861045,1.5 ML pramlintide acetate 1 MG/ML Pen Injector [Symlin],SBD
HS500,861044,1.5 ML pramlintide acetate 1 MG/ML Pen Injector,SCD
HS500,352381,glipizide / metformin,MIN
HS500,861731,glipizide 2.5 MG / metformin hydrochloride 250 MG Oral Tablet,SCD
HS500,861730,metformin hydrochloride 250 MG,SCDC
HS500,378730,glipizide / metformin Oral Tablet,SCDF
HS500,1165205,glipizide / metformin Oral Product,SCDG
HS500,1165206,glipizide / metformin Pill,SCDG
HS500,861736,glipizide 2.5 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
HS500,861740,glipizide 5 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
HS500,285129,glyburide / metformin,MIN
HS500,861743,glyburide 1.25 MG / metformin hydrochloride 250 MG Oral Tablet,SCD
HS500,374635,glyburide / metformin Oral Tablet,SCDF
HS500,1156197,glyburide / metformin Pill,SCDG
HS500,1165845,glyburide / metformin Oral Product,SCDG
HS500,861752,glyburide 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Glucovance],SBD
HS500,861750,glyburide 2.5 MG / metformin hydrochloride 500 MG [Glucovance],SBDC
HS500,861756,glyburide / metformin Oral Tablet [Glucovance],SBDF
HS500,1171248,Glucovance Oral Product,SBDG
HS500,1171249,Glucovance Pill,SBDG
HS500,861748,glyburide 2.5 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
HS500,861757,glyburide 5 MG / metformin hydrochloride 500 MG Oral Tablet [Glucovance],SBD
HS500,861755,glyburide 5 MG / metformin hydrochloride 500 MG [Glucovance],SBDC
HS500,861753,glyburide 5 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
HS500,614348,metformin / rosiglitazone,MIN
HS500,861762,metformin hydrochloride 1000 MG / rosiglitazone 2 MG Oral Tablet [Avandamet],SBD
HS500,861761,metformin hydrochloride 1000 MG / rosiglitazone 2 MG [Avandamet],SBDC
HS500,806287,metformin / rosiglitazone Oral Tablet [Avandamet],SBDF
HS500,1175016,Avandamet Oral Product,SBDG
HS500,1175021,Avandamet Pill,SBDG
HS500,861760,metformin hydrochloride 1000 MG / rosiglitazone 2 MG Oral Tablet,SCD
HS500,378729,metformin / rosiglitazone Oral Tablet,SCDF
HS500,1161603,metformin / rosiglitazone Oral Product,SCDG
HS500,1161604,metformin / rosiglitazone Pill,SCDG
HS500,861763,metformin hydrochloride 1000 MG / rosiglitazone 4 MG Oral Tablet,SCD
HS500,861771,metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet [Janumet],SBD
HS500,757603,metformin / sitagliptin Oral Tablet [Janumet],SBDF
HS500,861769,metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet,SCD
HS500,700516,metformin / sitagliptin Oral Tablet,SCDF
HS500,607999,metformin / pioglitazone,MIN
HS500,861785,metformin hydrochloride 500 MG / pioglitazone 15 MG Oral Tablet [Actoplus Met],SBD
HS500,861784,metformin hydrochloride 500 MG / pioglitazone 15 MG [Actoplus Met],SBDC
HS500,731442,metformin / pioglitazone Oral Tablet [Actoplus Met],SBDF
HS500,1169920,Actoplus Met Oral Product,SBDG
HS500,1169923,Actoplus Met Pill,SBDG
HS500,861783,metformin hydrochloride 500 MG / pioglitazone 15 MG Oral Tablet,SCD
HS500,577093,metformin / pioglitazone Oral Tablet,SCDF
HS500,1161597,metformin / pioglitazone Oral Product,SCDG
HS500,1161598,metformin / pioglitazone Pill,SCDG
HS500,861808,metformin hydrochloride 500 MG / rosiglitazone 2 MG Oral Tablet [Avandamet],SBD
HS500,861807,metformin hydrochloride 500 MG / rosiglitazone 2 MG [Avandamet],SBDC
HS500,861806,metformin hydrochloride 500 MG / rosiglitazone 2 MG Oral Tablet,SCD
HS500,861818,metformin hydrochloride 500 MG / rosiglitazone 4 MG Oral Tablet [Avandamet],SBD
HS500,861817,metformin hydrochloride 500 MG / rosiglitazone 4 MG [Avandamet],SBDC
HS500,861816,metformin hydrochloride 500 MG / rosiglitazone 4 MG Oral Tablet,SCD
HS500,861821,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet [Janumet],SBD
HS500,861819,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet,SCD
HS500,861824,metformin hydrochloride 850 MG / pioglitazone 15 MG Oral Tablet [Actoplus Met],SBD
HS500,861823,metformin hydrochloride 850 MG / pioglitazone 15 MG [Actoplus Met],SBDC
HS500,861822,metformin hydrochloride 850 MG / pioglitazone 15 MG Oral Tablet,SCD
HS500,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD
HS500,897124,liraglutide 6 MG/ML [Victoza],SBDC
HS500,1653597,liraglutide Pen Injector [Victoza],SBDF
HS500,1186578,Victoza Injectable Product,SBDG
HS500,977842,"insulin aspart protamine, human 70 UNT/ML / insulin aspart, human 30 UNT/ML Injectable Suspension [NovoLog Mix]",SBD
HS500,977841,"insulin aspart protamine, human / insulin aspart, human Injectable Suspension [NovoLog Mix]",SBDF
HS500,351297,"insulin aspart protamine, human 70 UNT/ML / insulin aspart, human 30 UNT/ML Injectable Suspension",SCD
HS500,379056,"insulin aspart protamine, human / insulin aspart, human Injectable Suspension",SCDF
